@relation RNA
@attribute Feature1 real
@attribute Feature2 real
@attribute Feature3 real
@attribute Feature4 real
@attribute Feature5 real
@attribute Feature6 real
@attribute Feature7 real
@attribute Feature8 real
@attribute Feature9 real
@attribute Feature10 real
@attribute Feature11 real
@attribute Feature12 real
@attribute Feature13 real
@attribute Feature14 real
@attribute Feature15 real
@attribute Feature16 real
@attribute Feature17 real
@attribute Feature18 real
@attribute Feature19 real
@attribute class1 {0,1}
@attribute class2 {0,1}
@attribute class3 {0,1}
@attribute class4 {0,1}
@attribute class37 {0,1}
@attribute class5 {0,1}
@attribute class16 {0,1}
@attribute class7 {0,1}
@attribute class9 {0,1}
@attribute class12 {0,1}
@attribute class17 {0,1}
@attribute class23 {0,1}
@attribute class8 {0,1}
@attribute class24 {0,1}
@attribute class32 {0,1}
@attribute class34 {0,1}
@attribute class35 {0,1}
@attribute class38 {0,1}
@attribute class39 {0,1}
@data
0.03276462,0.01844298,0.03492832,0.01978241,0.02771598,0.03431012,0.01576411,0.02720081,0.03307372,0.02524318,0.02864328,0.02235824,0.01246704,0.02689171,0.02998272,0.02122488,0.22040945,0.18943934,0.1793571,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.02751797,0.02049211,0.02356592,0.02459053,0.02663974,0.02195583,0.02429779,0.0194675,0.02751797,0.02781072,0.02254132,0.01785741,0.01449085,0.02224857,0.02532239,0.02459053,0.2461399,0.19634624,0.1866067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02723743,0.01961095,0.02428022,0.02599229,0.02661486,0.02116737,0.02459151,0.01805452,0.02801564,0.0267705,0.02085609,0.01867709,0.01525296,0.02287944,0.02459151,0.02552536,0.24537964,0.19353629,0.19096634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02679437,0.02013122,0.02395899,0.02438429,0.02636906,0.02225776,0.02466783,0.0192806,0.02750321,0.02778675,0.02197422,0.01814645,0.01460222,0.02254129,0.0248096,0.02466783,0.24714362,0.19547658,0.1875041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02759907,0.01973655,0.02487126,0.02631539,0.02695723,0.02134114,0.02422942,0.01845287,0.02824091,0.02711769,0.0206993,0.01845287,0.01572505,0.02278528,0.0247108,0.02487126,0.24485895,0.19364499,0.18938996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02848743,0.0202302,0.02353309,0.0255974,0.02614788,0.02201927,0.02394595,0.0195421,0.02683598,0.02683598,0.02050544,0.01857876,0.01637683,0.02256975,0.0249093,0.02766171,0.24480301,0.19506891,0.18635102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02607168,0.02234716,0.0217264,0.02483017,0.02358867,0.0285547,0.01986414,0.03476224,0.02545093,0.02731319,0.01613961,0.02048489,0.01986414,0.02793395,0.03165847,0.02358867,0.23554812,0.19448784,0.17578502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02949375,0.01780755,0.01892052,0.02114646,0.02114646,0.02726781,0.02392889,0.03005024,0.02281592,0.03005024,0.01836403,0.02114646,0.01391215,0.02726781,0.03116321,0.02225944,0.23904804,0.20564367,0.17856735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06202933,0.02218137,0.02708876,0.03042578,0.02375174,0.01550733,0.01786288,0.01962953,0.0251258,0.02178878,0.0170777,0.01904065,0.03081837,0.01727399,0.0210036,0.0380813,0.23210801,0.19342193,0.16578314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06303963,0.02223389,0.02981958,0.02511122,0.02354177,0.01726396,0.01961814,0.02040287,0.02772697,0.0253728,0.01909499,0.01726396,0.02589595,0.01595609,0.02092602,0.02720382,0.23661787,0.19778347,0.16512699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06226295,0.02233649,0.02987505,0.02457013,0.02373252,0.01786919,0.02038204,0.01898601,0.02847902,0.02540775,0.01954442,0.01758998,0.02457013,0.01535633,0.02121966,0.02512855,0.23849358,0.19845327,0.16574291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.04164005,0.02351764,0.02420933,0.03029625,0.03126462,0.02199591,0.02005916,0.01895245,0.0265611,0.02559272,0.01660069,0.01784574,0.0201975,0.02116587,0.0258694,0.02614608,0.23855226,0.18794332,0.18158992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0422122,0.02352186,0.02301328,0.03076913,0.03064199,0.02123324,0.01983465,0.01958036,0.02581047,0.0250476,0.01640173,0.01780032,0.02085181,0.02148753,0.02593762,0.02924339,0.23751626,0.18757592,0.18152067,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04783364,0.02332314,0.02264465,0.03511193,0.02875107,0.01755596,0.01721672,0.01967625,0.02442569,0.02264465,0.01365464,0.02018512,0.02790296,0.01967625,0.02739409,0.03697778,0.23281839,0.18269592,0.17951114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03770019,0.02302646,0.02302646,0.0313792,0.0291217,0.01625397,0.01941447,0.01964022,0.0277672,0.02483246,0.01693122,0.01986597,0.02054322,0.02031747,0.0300247,0.0318307,0.23986239,0.18694188,0.18152015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04676411,0.01951725,0.01971049,0.03864802,0.02202937,0.01797133,0.01700513,0.02260909,0.02705362,0.01893753,0.01449301,0.02086993,0.02879278,0.02338205,0.02995222,0.04560467,0.22264033,0.18157058,0.18244847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.04422541,0.02466189,0.01991922,0.03082736,0.02893029,0.01825928,0.01683648,0.02323909,0.01897068,0.02122345,0.01766645,0.02157915,0.02750749,0.02312052,0.02501759,0.04019414,0.23081257,0.18569806,0.18131086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.03914765,0.02243462,0.01897155,0.03116755,0.0248437,0.01671304,0.01746587,0.02424143,0.01897155,0.02168178,0.01972439,0.02258518,0.02875847,0.02258518,0.02680108,0.04050276,0.23197854,0.18866041,0.18276524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0323636,0.02358278,0.02333189,0.02433542,0.0277223,0.03223816,0.02295557,0.02057221,0.02333189,0.02634246,0.01505284,0.01881604,0.02019589,0.02145029,0.02220293,0.0270951,0.23876526,0.19239889,0.18724647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.03428792,0.02449137,0.02335224,0.02483311,0.02802269,0.03121226,0.02152963,0.02084615,0.02358007,0.02631399,0.01492265,0.01868179,0.02096006,0.01970701,0.02369398,0.02961748,0.23633969,0.19302516,0.18458276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02632099,0.02352584,0.02158476,0.02608806,0.02725271,0.02088598,0.02243884,0.02282705,0.02546692,0.02368113,0.02228355,0.01910019,0.0184014,0.02531163,0.02430227,0.02973728,0.24019415,0.1993495,0.18124775,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02618921,0.02335588,0.0219775,0.02580633,0.02695498,0.02090542,0.02266669,0.02281984,0.02572975,0.02404507,0.02205407,0.01891443,0.01845497,0.02504056,0.02404507,0.02932885,0.24092359,0.1992029,0.18158489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04593436,0.02268009,0.02153173,0.03272823,0.03129278,0.01320613,0.01779956,0.02009628,0.02181882,0.02411554,0.01636411,0.02181882,0.02382845,0.02210591,0.02870897,0.03330241,0.23597499,0.18352586,0.18316696,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04436745,0.02363049,0.02121921,0.03110544,0.03014093,0.01326201,0.01736118,0.02218372,0.02121921,0.02363049,0.01663779,0.0219426,0.024595,0.02218372,0.02845304,0.03568686,0.23485453,0.18517593,0.18235039,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02613658,0.02358063,0.02160184,0.02663128,0.02795047,0.02151939,0.02193164,0.02316839,0.02555943,0.02407533,0.02267369,0.0183863,0.01830385,0.02531208,0.02457003,0.03025907,0.23861795,0.1994155,0.18030656,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03861137,0.02522351,0.02405935,0.03143237,0.03143237,0.01649229,0.01959672,0.01804451,0.02677572,0.02173102,0.014358,0.01920867,0.02250713,0.02211908,0.02405935,0.04055164,0.23426734,0.18480236,0.18472721,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03898703,0.02272506,0.02585236,0.03043907,0.0283542,0.01563651,0.02064019,0.01626197,0.02793723,0.02314203,0.01605348,0.0189723,0.02272506,0.01959776,0.02355901,0.039404,0.23616676,0.1888624,0.18468355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03907623,0.0239833,0.02543056,0.02977237,0.02915211,0.01426593,0.02026175,0.01778072,0.02811835,0.02294953,0.01674696,0.01819423,0.02191577,0.0204685,0.02356979,0.03907623,0.23501723,0.19187405,0.18234638,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04219635,0.02246273,0.0275011,0.03023022,0.02834083,0.01427538,0.01994355,0.01490518,0.02834083,0.021623,0.01574491,0.02120314,0.02351239,0.01931375,0.02372232,0.03967716,0.2342858,0.18658221,0.18613916,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04360252,0.02257592,0.02722391,0.03054389,0.02899457,0.01438662,0.02014126,0.01571461,0.02877323,0.02279725,0.01549328,0.01925593,0.02257592,0.0196986,0.02346125,0.03829053,0.23517485,0.187092,0.18420385,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03906125,0.02255944,0.02569269,0.0307059,0.0281993,0.01566628,0.02067949,0.01629293,0.02799041,0.02318609,0.01608404,0.01879953,0.02276832,0.01963507,0.02360386,0.03947902,0.23603403,0.1887421,0.18482025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03357716,0.02591219,0.02099288,0.02619819,0.02745662,0.02265171,0.0220797,0.02110728,0.02288052,0.02316653,0.01967725,0.01933404,0.02270892,0.02156489,0.02230851,0.02568338,0.24044656,0.19318066,0.18907301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02471536,0.02471536,0.02250072,0.0177171,0.02737292,0.02551263,0.02586697,0.02010891,0.02436101,0.02772726,0.02312082,0.01869154,0.01311065,0.02099476,0.02241213,0.01913447,0.24952226,0.19892252,0.1934926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02391901,0.02518818,0.02274747,0.01708501,0.02811704,0.0283123,0.02616447,0.02020912,0.02391901,0.02860518,0.02343087,0.01728026,0.01288698,0.02079489,0.02089252,0.01786604,0.25081557,0.20170673,0.19005937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02632235,0.02444218,0.02238295,0.01853308,0.02766532,0.02623282,0.02524797,0.02103997,0.02399452,0.02775486,0.02211435,0.01826449,0.01360883,0.02184576,0.02238295,0.02014465,0.24722523,0.19836209,0.19243564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.04197065,0.02736773,0.02746984,0.0300228,0.03982617,0.02215969,0.01848343,0.01490928,0.02215969,0.02685713,0.01460293,0.01674741,0.02287452,0.01909614,0.01981097,0.03063551,0.23971002,0.19212144,0.17317465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02998726,0.02500914,0.02714262,0.01967544,0.04053614,0.02500914,0.02346829,0.01469732,0.01979396,0.03259485,0.01706785,0.0186087,0.01149709,0.02109776,0.02050513,0.02003102,0.25481063,0.19979856,0.1786691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.03019823,0.02464453,0.02684287,0.02036356,0.04038001,0.02464453,0.02337181,0.01446275,0.01943794,0.03251227,0.0167768,0.01909084,0.01203301,0.02105777,0.02094207,0.02013215,0.25511777,0.19907871,0.17891236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02837467,0.02528256,0.03019356,0.02055345,0.042562,0.02528256,0.02219045,0.01418733,0.021281,0.03292189,0.01891645,0.01764322,0.01218656,0.02073533,0.019644,0.01909833,0.25125033,0.2051167,0.17257962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.03067211,0.02177243,0.02733473,0.0166869,0.03194349,0.02797042,0.02542766,0.0181172,0.02447412,0.03512195,0.02336166,0.01382629,0.00937645,0.01843505,0.02065997,0.01382629,0.25241302,0.20887476,0.17970551,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.02640502,0.02356397,0.02673926,0.01813256,0.03225423,0.02389821,0.02448313,0.01796544,0.02590365,0.03200355,0.02289549,0.0172134,0.0102779,0.01905172,0.02389821,0.01545863,0.25264662,0.20420128,0.18300774,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.02632356,0.02337948,0.02710288,0.01775109,0.03177877,0.02363925,0.02467834,0.01792427,0.02632356,0.03221173,0.02294653,0.01723154,0.01013111,0.01879017,0.02398561,0.014807,0.25290749,0.20453852,0.1835491,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0361161,0.02491633,0.02692978,0.02504217,0.0310825,0.02151865,0.01812097,0.02202201,0.03057914,0.02403545,0.02390961,0.01925353,0.01522665,0.02227369,0.02894322,0.02202201,0.22848003,0.19610015,0.18342799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.03590841,0.02477305,0.02690003,0.02489817,0.03090376,0.02139491,0.01814188,0.02202049,0.03052841,0.02414747,0.02389724,0.01951816,0.01513909,0.02214561,0.02927724,0.02202049,0.22896965,0.19589449,0.18352144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02615523,0.02420111,0.02390047,0.02630555,0.0293119,0.02089412,0.02134507,0.02089412,0.02450174,0.02510301,0.01969158,0.02089412,0.02059349,0.02209666,0.02525333,0.02540364,0.24242269,0.19240628,0.18862589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02598151,0.02399469,0.02414752,0.02613435,0.02919099,0.02109088,0.02139654,0.02078521,0.02445319,0.02491169,0.01925689,0.02139654,0.02063238,0.02231354,0.02521735,0.02552302,0.24271159,0.19235478,0.18850735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0238817,0.02557411,0.02632629,0.02106103,0.02783064,0.02707846,0.02124907,0.02538606,0.02952305,0.02783064,0.02369366,0.01692404,0.01560773,0.02087298,0.02670237,0.01786426,0.23772463,0.20473433,0.18013494,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02375572,0.02549395,0.02568708,0.02085869,0.02819785,0.02742531,0.02163123,0.02510768,0.02935667,0.02819785,0.024142,0.01660969,0.0144852,0.02105182,0.0268459,0.0171891,0.23840918,0.20663689,0.17891818,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03314322,0.02449716,0.02395678,0.01945363,0.02918044,0.02647855,0.02305615,0.02215552,0.0226959,0.03008107,0.01621136,0.01891325,0.01603123,0.01981388,0.02467729,0.01945363,0.25030755,0.1980243,0.18186913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.03266531,0.02327228,0.02187033,0.02229092,0.02902025,0.02383306,0.0227115,0.01934683,0.02201053,0.02916045,0.01724392,0.0203282,0.01640275,0.01864586,0.02691734,0.02313208,0.24997944,0.19408876,0.18708019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.030691,0.02360846,0.0232712,0.0190554,0.02849878,0.02681247,0.02495751,0.02141625,0.02192214,0.030691,0.01500824,0.01922403,0.01551413,0.02057309,0.02360846,0.01753771,0.25504783,0.19987574,0.18268657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0274831,0.02513698,0.02262328,0.01625525,0.03100228,0.02865616,0.02530456,0.0216178,0.02061232,0.03116986,0.01491461,0.01977443,0.01240091,0.02145022,0.02379634,0.01776347,0.25603751,0.19839123,0.18560969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.03097357,0.02364166,0.02199572,0.01990089,0.02857947,0.02513797,0.02483871,0.01975126,0.02169646,0.03007578,0.01630975,0.01975126,0.01526234,0.019452,0.02468907,0.01900311,0.25434134,0.19989094,0.1847087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.03264093,0.02421168,0.02367364,0.01811392,0.02995074,0.02690186,0.02331495,0.02152149,0.02152149,0.02995074,0.01632046,0.01972803,0.01452701,0.02044542,0.02439102,0.02259756,0.24922524,0.19769115,0.18327267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02480035,0.02316679,0.02301829,0.01663257,0.03118607,0.02851298,0.02583988,0.02197875,0.02004819,0.03341364,0.01663257,0.01811762,0.0115834,0.02242427,0.02272128,0.01648406,0.25676638,0.20435379,0.18231914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.03023058,0.02334473,0.02300883,0.01780245,0.0292229,0.02720753,0.02519215,0.02082551,0.02082551,0.03056648,0.01511529,0.01998577,0.01410761,0.02116141,0.02334473,0.02048962,0.25401511,0.19955627,0.18399751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.03396473,0.02354373,0.02315777,0.02431566,0.02946183,0.02534489,0.02199988,0.02007007,0.02071334,0.02573086,0.01440928,0.02161392,0.02084199,0.02212854,0.02302912,0.02817529,0.24509589,0.19179897,0.18460426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02685864,0.02284368,0.02284368,0.01910563,0.03156582,0.02685864,0.02367436,0.02145922,0.02035165,0.0323965,0.01758271,0.01869029,0.01287553,0.02145922,0.02492038,0.02076699,0.25266036,0.19799947,0.18508723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0321256,0.02296903,0.02281383,0.02048589,0.02979766,0.02545217,0.02281383,0.02033069,0.02110668,0.02964246,0.01629559,0.02048589,0.01536442,0.0201755,0.02576256,0.02498658,0.2496212,0.19279727,0.18697315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.03371083,0.02454385,0.02217818,0.02365672,0.03134516,0.02513527,0.0214389,0.02055178,0.02114319,0.02779665,0.01596829,0.0198125,0.0178904,0.02099534,0.02513527,0.02528312,0.24687503,0.18942276,0.18711677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02659166,0.02391676,0.02360206,0.01683614,0.03194146,0.02832248,0.02423145,0.02265798,0.02061247,0.03304289,0.01778022,0.01778022,0.01180103,0.02187124,0.02360206,0.01809491,0.2527279,0.2030035,0.18158357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.03597329,0.02420759,0.02366664,0.02488378,0.03002282,0.02501901,0.02042093,0.02055616,0.02123235,0.02501901,0.01528188,0.02150283,0.02150283,0.02163807,0.02380187,0.03015806,0.2410277,0.18999586,0.18408933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02438838,0.02295377,0.02295377,0.01967466,0.02899963,0.02695019,0.02715513,0.01875241,0.02520816,0.03063919,0.01967466,0.01752275,0.01137441,0.02131422,0.02326119,0.01629308,0.25323838,0.20372552,0.18592047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02663332,0.02330415,0.02306635,0.02033168,0.02889239,0.02508763,0.02591992,0.0190238,0.02591992,0.02936799,0.02021278,0.0185482,0.01188987,0.02116397,0.02484984,0.01735921,0.24974569,0.2037261,0.18495716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02717584,0.02312837,0.02293563,0.02120101,0.02948867,0.02669399,0.02621215,0.0185027,0.02476663,0.02987415,0.0187918,0.01782812,0.01291334,0.02120101,0.02332111,0.01811722,0.25125466,0.20152827,0.18506532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02535537,0.02329156,0.0227019,0.02034326,0.02938471,0.02712435,0.02673124,0.01867256,0.02486399,0.03017092,0.01916394,0.01768979,0.01208802,0.02132603,0.02329156,0.01690358,0.25225541,0.20294431,0.18569749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02362582,0.02324931,0.02193154,0.02023725,0.0295558,0.02739089,0.02663787,0.01967249,0.02409645,0.03030882,0.01891948,0.01826059,0.01176584,0.02230804,0.02409645,0.01703694,0.25244455,0.20204309,0.18641877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02459589,0.02276645,0.02276645,0.01971737,0.02866133,0.02693352,0.02723843,0.01890428,0.02510407,0.03049078,0.01961573,0.01768465,0.01148486,0.02154682,0.02327463,0.01616011,0.25286473,0.20421059,0.1859793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02466121,0.02283445,0.02283445,0.01968837,0.02882216,0.02689391,0.02719837,0.01887648,0.02506716,0.03054743,0.01958689,0.01765864,0.01146797,0.02151513,0.0232404,0.01613635,0.25287554,0.20427872,0.18581636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.03664559,0.0245511,0.0258547,0.02505805,0.02911369,0.01984366,0.02179906,0.01738131,0.02578228,0.02578228,0.0212921,0.01948155,0.02056788,0.01796069,0.02339235,0.02223359,0.24540152,0.19467185,0.18318675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.04749394,0.02669464,0.02543609,0.02755576,0.02967543,0.01801723,0.0207993,0.01682491,0.02715832,0.02232281,0.01775227,0.01987194,0.02285273,0.01834843,0.02311769,0.02278649,0.24140105,0.18718442,0.18470654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02259418,0.02107524,0.02658139,0.01822724,0.02810033,0.01879684,0.02715099,0.01575897,0.02601179,0.03265713,0.02942939,0.01803737,0.01158189,0.0172779,0.02316378,0.01025282,0.26374142,0.20449812,0.1850632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0406699,0.02516267,0.02596729,0.02655247,0.02882004,0.01931089,0.02143216,0.01755535,0.02743024,0.02355343,0.01872571,0.02048125,0.02135901,0.01916459,0.02406546,0.02216363,0.24407592,0.18855139,0.18495858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02984084,0.0259441,0.023483,0.02543137,0.03322485,0.02297027,0.02491864,0.01938117,0.02512373,0.02768738,0.01702261,0.01671497,0.01650988,0.02389318,0.02112444,0.01712516,0.24939724,0.1902262,0.18998096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02806801,0.02761037,0.02379679,0.02272898,0.03676299,0.02776292,0.02577985,0.01891539,0.02516968,0.02822055,0.01922048,0.01479672,0.01205094,0.02562731,0.01861031,0.01449163,0.24881933,0.19335568,0.18821208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02971784,0.02598645,0.02571993,0.02158875,0.03478187,0.02638625,0.02625298,0.01799062,0.02678604,0.02905152,0.01972305,0.01479229,0.01172722,0.0239875,0.01865694,0.01425923,0.2492748,0.19411172,0.189205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02713159,0.02362045,0.02457803,0.0197901,0.03096194,0.02154568,0.02521642,0.0199497,0.02713159,0.02952556,0.02266286,0.01707695,0.00989505,0.02282246,0.02393964,0.01723654,0.25855511,0.19187099,0.18648932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02590077,0.02293125,0.02474596,0.01946682,0.03019007,0.02194141,0.02590077,0.01979677,0.02738553,0.03019007,0.02260131,0.01699222,0.00956844,0.02276628,0.02392109,0.01534249,0.26063186,0.19303568,0.18669123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.03921448,0.01999782,0.02718454,0.03062167,0.03249646,0.01859173,0.02077899,0.01499837,0.02655961,0.03093413,0.01859173,0.016092,0.01859173,0.01734186,0.02577844,0.02671584,0.241062,0.20244402,0.17200459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.04066213,0.01987926,0.02861409,0.02876469,0.0313249,0.01807206,0.02093347,0.01475885,0.02755989,0.02936709,0.01807206,0.01807206,0.01837326,0.01762026,0.02560208,0.02816229,0.24009324,0.2028515,0.17121681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.04015835,0.01999373,0.02887983,0.03024692,0.03281022,0.01948107,0.02101905,0.01469625,0.02785451,0.03041781,0.0191393,0.01486713,0.01845575,0.01794309,0.02341146,0.02614565,0.23851059,0.20457405,0.17139523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.03943515,0.019961,0.02758838,0.02904894,0.03115864,0.019961,0.021097,0.01720217,0.02726381,0.03083407,0.01817587,0.01557932,0.01817587,0.01850044,0.02515411,0.02726381,0.23999482,0.20418878,0.16941682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.04099631,0.01982239,0.0286824,0.02883257,0.03153563,0.01802036,0.02087358,0.01471663,0.02748105,0.02943325,0.01802036,0.01802036,0.0183207,0.01772002,0.02552884,0.02808172,0.23987231,0.20277373,0.1712678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.01902182,0.02295737,0.01934978,0.01951376,0.02771282,0.0252531,0.02148153,0.02705689,0.02082561,0.02738486,0.02951661,0.02098959,0.01328248,0.02590903,0.02836874,0.01951376,0.24266184,0.20069796,0.18850245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.03087888,0.0211423,0.02049319,0.02290416,0.02726244,0.02253324,0.01984409,0.02438783,0.02040046,0.02596423,0.02410964,0.02318234,0.01687675,0.02438783,0.02920975,0.02707698,0.23776754,0.19511704,0.18646134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.01690861,0.02246069,0.01716098,0.01817045,0.02801277,0.05224003,0.03053644,0.02246069,0.01867518,0.03507906,0.01564677,0.01438494,0.01085179,0.02347016,0.02069412,0.00782339,0.25943742,0.21582626,0.17016025,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02983729,0.02265839,0.02512614,0.02153669,0.02714521,0.02108801,0.02647218,0.01637686,0.02938861,0.02692086,0.02108801,0.01794724,0.01256307,0.02063933,0.02265839,0.02041499,0.24907458,0.20439243,0.1846717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.03854853,0.02123738,0.02516362,0.02605595,0.02730521,0.01927426,0.02391436,0.01588342,0.02766214,0.02516362,0.02034506,0.01873887,0.01731114,0.02088045,0.02248664,0.02498516,0.24201122,0.20074874,0.18228423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.04068397,0.0250092,0.02553756,0.02624204,0.03134955,0.01761211,0.02219126,0.01655538,0.02888386,0.0258898,0.0191972,0.01690762,0.01637926,0.01937332,0.02395247,0.02395247,0.24058468,0.20179386,0.17790438,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
