@relation RNA
@attribute Feature1 real
@attribute Feature2 real
@attribute Feature3 real
@attribute Feature4 real
@attribute Feature5 real
@attribute Feature6 real
@attribute Feature7 real
@attribute Feature8 real
@attribute Feature9 real
@attribute Feature10 real
@attribute Feature11 real
@attribute Feature12 real
@attribute Feature13 real
@attribute Feature14 real
@attribute Feature15 real
@attribute Feature16 real
@attribute Feature17 real
@attribute Feature18 real
@attribute Feature19 real
@attribute class20 {0,1}
@attribute class19 {0,1}
@attribute class26 {0,1}
@data
0.01802741,0.02382644,0.02899514,0.01449757,0.03239892,0.03845008,0.01651462,0.030634,0.02760842,0.03164252,0.03605483,0.01853168,0.00743788,0.02407857,0.03227285,0.01046346,0.22775197,0.1960532,0.18476044,1,1,0
0.03023532,0.02363221,0.02432727,0.02293714,0.02710753,0.02502234,0.01355377,0.02884519,0.02641247,0.02467481,0.03197299,0.02119948,0.01737662,0.02119948,0.03405818,0.03093039,0.22323247,0.19676257,0.17651977,1,1,0
0.03159713,0.02071943,0.03798562,0.02503598,0.03194245,0.02641727,0.01070504,0.02952519,0.0340144,0.02745324,0.02831655,0.01830216,0.01778418,0.02400001,0.03090648,0.03073382,0.21897345,0.1861685,0.16941911,1,1,0
0.03155457,0.02069152,0.03810689,0.02500226,0.03207186,0.02638169,0.01069062,0.02948542,0.03396858,0.0275887,0.02827841,0.01827751,0.01776022,0.02396768,0.03086485,0.03069242,0.21893218,0.18634904,0.16933559,1,1,0
0.04912822,0.0222053,0.03147785,0.0362768,0.03212855,0.0204972,0.00528698,0.03090848,0.0266789,0.01911446,0.01870777,0.02399474,0.0311525,0.02700425,0.03302327,0.04888421,0.20447641,0.17235521,0.16669889,1,1,0
0.04673296,0.02551512,0.03451256,0.02726089,0.03840697,0.03155818,0.00859457,0.03169247,0.02779805,0.02162071,0.01974065,0.01920349,0.02108355,0.03155818,0.02551512,0.03692978,0.20612195,0.17715516,0.16899967,1,1,0
0.04556231,0.02686043,0.03414036,0.02648388,0.03953754,0.03200658,0.0086606,0.03112797,0.02748801,0.02171427,0.02020808,0.01895292,0.02045911,0.03075142,0.02535423,0.03589758,0.20696842,0.1788269,0.16899938,1,1,0
0.04660525,0.02557932,0.03441825,0.02745424,0.03830202,0.03160586,0.00857108,0.03160586,0.02785601,0.0214277,0.01982062,0.01928493,0.02129378,0.03147194,0.02557932,0.03682886,0.20628343,0.17698127,0.16903027,1,1,0
0.04904682,0.02224971,0.03142569,0.0363791,0.03207532,0.02054444,0.00527822,0.03085727,0.0267159,0.01900158,0.01875797,0.02403619,0.03126329,0.02695951,0.03304976,0.04880321,0.20457704,0.17225775,0.16672125,1,1,0
0.04112282,0.0217117,0.03235187,0.03199241,0.03199241,0.02106466,0.00690173,0.02796639,0.0258815,0.0207052,0.02199927,0.02681611,0.02825397,0.02437174,0.0341492,0.04414233,0.21117936,0.17700566,0.17039169,1,1,0
0.04099657,0.02179747,0.0324075,0.03183008,0.03197443,0.02114788,0.006929,0.02807687,0.02576721,0.02078699,0.02194182,0.02684986,0.02836558,0.02432367,0.03406757,0.04395582,0.2115242,0.17696525,0.17029223,1,1,0
0.03946121,0.02165554,0.03428794,0.02863344,0.03404732,0.02261801,0.00998561,0.02502418,0.02755066,0.02346017,0.02297894,0.02346017,0.02309925,0.02394141,0.03007714,0.0364535,0.21717267,0.18301475,0.17307809,1,1,0
0.04001006,0.02104504,0.0336476,0.02912047,0.03303583,0.02312508,0.00991075,0.02569453,0.0274075,0.02239095,0.02202388,0.02434863,0.02349214,0.02508276,0.03058873,0.03817473,0.21636841,0.18078094,0.17375199,1,1,0
0.04078711,0.02206632,0.03274358,0.03167585,0.03260121,0.02078505,0.00697581,0.02754731,0.02598132,0.02135451,0.02256459,0.02626604,0.0279744,0.0237035,0.0338113,0.04306492,0.21170655,0.17836434,0.17002629,1,1,0
0.03950703,0.01920984,0.03696988,0.02573393,0.03044578,0.02718373,0.0079739,0.03008333,0.03298293,0.02392169,0.03080823,0.02174699,0.01884739,0.02537148,0.03334538,0.03588253,0.20829016,0.1814041,0.17029169,1,1,0
0.03994238,0.01905508,0.03737728,0.02565107,0.03078129,0.02748329,0.00806177,0.0300484,0.03297995,0.0241853,0.03078129,0.02125375,0.01868864,0.02565107,0.03261351,0.0359115,0.20773544,0.18121421,0.17058479,1,1,0
0.02633001,0.01602696,0.02861958,0.02404045,0.02861958,0.02289566,0.0206061,0.02289566,0.02518523,0.02861958,0.02518523,0.0206061,0.01602696,0.02633001,0.02518523,0.01717175,0.23789467,0.19497301,0.19278821,1,1,0
0.04445328,0.02478143,0.04598615,0.0263143,0.03883275,0.02529238,0.00536505,0.02759169,0.03985467,0.02146021,0.03423414,0.01890542,0.01864994,0.02554786,0.02886909,0.02503691,0.20091807,0.17948423,0.16842243,1,1,0
0.03007723,0.01446462,0.03168441,0.01492381,0.01859737,0.03489877,0.01721979,0.02686287,0.02938844,0.02640367,0.04913379,0.01997495,0.01285744,0.02181173,0.02709246,0.03604675,0.21153794,0.19945759,0.17756639,1,1,0
0.03994932,0.0183101,0.02829743,0.01248416,0.03079427,0.02829743,0.02746516,0.01331644,0.02413605,0.03578793,0.03079427,0.01498099,0.00416139,0.01747783,0.01914238,0.0074905,0.26006955,0.19491567,0.19212914,1,1,0
0.02797377,0.01815319,0.02425386,0.01547485,0.0221707,0.03734796,0.02752738,0.02127792,0.02127792,0.03362805,0.03050332,0.01220133,0.01443328,0.01919477,0.01532606,0.01934357,0.24918966,0.19469606,0.19602633,1,1,0
0.04402561,0.02412792,0.03102161,0.02193447,0.02914151,0.02663471,0.01002719,0.03384175,0.02945486,0.02350122,0.02021105,0.02585134,0.01848762,0.02538131,0.03760195,0.03337173,0.21598844,0.18381718,0.16557853,1,1,0
0.03441201,0.025419,0.03780732,0.02358369,0.04147794,0.0278049,0.00963536,0.03092492,0.02863079,0.02642842,0.02000485,0.0211978,0.01670129,0.0301908,0.02881432,0.0304661,0.2144925,0.1871991,0.16480889,1,1,0
0.03542095,0.02354611,0.03362276,0.03006031,0.03667629,0.02683714,0.0049535,0.03531917,0.02439432,0.02215506,0.01879618,0.02531037,0.02615858,0.03124779,0.03328348,0.04644759,0.20654776,0.17483026,0.16439238,1,1,0
0.03543109,0.02347437,0.03364096,0.0300607,0.03661326,0.02678442,0.00493131,0.03539732,0.0244201,0.02219088,0.01881327,0.02533205,0.02614267,0.03127664,0.03337075,0.04640831,0.20646996,0.17477944,0.16446252,1,1,0
0.03078453,0.0201549,0.03092258,0.02236365,0.02705726,0.02374413,0.01214816,0.0274714,0.02664312,0.02705726,0.02802359,0.02498655,0.01974076,0.01946466,0.03561619,0.03064649,0.22555766,0.18744726,0.18016986,1,1,0
0.03416373,0.02065121,0.03722317,0.0201413,0.03110429,0.02320074,0.01529719,0.02192598,0.03084934,0.02753495,0.02727999,0.02141607,0.01606205,0.0201413,0.02727999,0.02524037,0.22805339,0.19183888,0.18059606,1,1,0
0.03349849,0.02429443,0.03938481,0.02119074,0.03842159,0.04002695,0.00706358,0.03435468,0.03092992,0.02600682,0.02718408,0.01990645,0.01541145,0.02964563,0.0303948,0.02418741,0.2058363,0.17752434,0.17473753,1,1,0
0.04343984,0.02498958,0.04203855,0.03059472,0.04157146,0.02265411,0.00326967,0.03199601,0.03573277,0.01985154,0.0186838,0.02639087,0.02031863,0.03176246,0.03666696,0.03503213,0.20287539,0.17123537,0.16089613,1,1,0
0.04220248,0.02261568,0.02887538,0.02604842,0.02847153,0.02170701,0.00989436,0.02675516,0.02625034,0.01888005,0.0247359,0.02806767,0.02281761,0.02362531,0.03442833,0.04563521,0.21296583,0.18174502,0.1742787,1,1,0
0.04184606,0.02395463,0.02852689,0.02614136,0.02991844,0.02355705,0.00974089,0.02683714,0.02594257,0.0185872,0.02435222,0.02763232,0.02276187,0.02395463,0.03389431,0.04502676,0.21292877,0.18194139,0.17245549,1,1,0
0.04151733,0.02439881,0.02853087,0.02587455,0.03020337,0.02351337,0.010035,0.02656322,0.02607131,0.01859426,0.02420205,0.02744866,0.02252955,0.02380852,0.03354837,0.04466557,0.21366277,0.18282344,0.17200898,1,1,0
0.04186921,0.02308303,0.02887876,0.02578104,0.02877884,0.02168406,0.01019251,0.02648053,0.0263806,0.01888611,0.02458192,0.0278795,0.02258339,0.02348273,0.03407494,0.04526671,0.21373276,0.18269471,0.17368863,1,1,0
0.01544625,0.0281667,0.02707637,0.01417421,0.03334574,0.03979682,0.01690002,0.03071079,0.028621,0.0281667,0.0338909,0.01971669,0.00745055,0.02462315,0.03252799,0.01117582,0.23087646,0.20265529,0.17467857,1,1,0
0.01485696,0.02791595,0.02678039,0.01409992,0.03330988,0.03955548,0.01674957,0.0305656,0.02810521,0.02895688,0.03425618,0.019967,0.0074758,0.02375221,0.03340451,0.01069323,0.23267693,0.20282052,0.17405777,1,1,0
0.04295956,0.02252249,0.03739845,0.02280054,0.02724943,0.02599818,0.0115393,0.02989096,0.03809359,0.02113221,0.03072512,0.01960291,0.01751749,0.02502499,0.02975193,0.03030804,0.21159901,0.1807412,0.17514459,1,1,0
0.04341498,0.02258117,0.03736645,0.02338764,0.02728557,0.02594146,0.01129058,0.03010822,0.03830733,0.02096822,0.03024263,0.0194897,0.01787676,0.02513499,0.02997381,0.03051146,0.21085641,0.17987064,0.17539199,1,1,0
0.02248253,0.01757725,0.030658,0.02330008,0.02738781,0.01880357,0.01594216,0.02289131,0.03147555,0.02779659,0.0490528,0.02002989,0.01308075,0.02084744,0.03229309,0.02043867,0.22866349,0.19467561,0.18260342,1,1,0
0.02231913,0.0174495,0.03043518,0.02353654,0.02759456,0.01907271,0.01623209,0.02272493,0.03124678,0.02800036,0.04869628,0.01947851,0.01298568,0.02110172,0.03205839,0.02069592,0.22963014,0.19377422,0.18296737,1,1,0
0.02900361,0.01526506,0.03307429,0.01679156,0.02696827,0.01933574,0.0188269,0.02137108,0.03053011,0.03256545,0.05393653,0.01780923,0.00763253,0.01933574,0.02900361,0.00814136,0.23472167,0.20125836,0.18442889,1,1,0
0.02460675,0.01707407,0.0306329,0.01958497,0.02611329,0.01958497,0.02008714,0.01958497,0.03113507,0.02912636,0.05323093,0.01757625,0.00954139,0.02008714,0.02711765,0.01054575,0.23219836,0.2018177,0.19035434,1,1,0
0.02304108,0.01629735,0.03090877,0.01461142,0.02641295,0.02079317,0.02079317,0.02079317,0.02978481,0.0325947,0.05675974,0.01685933,0.00561978,0.01966922,0.02697492,0.00786769,0.23696638,0.20298747,0.19026491,1,1,0
0.02261196,0.01599383,0.03198765,0.01654534,0.02757556,0.02040592,0.02040592,0.02040592,0.03088463,0.03253916,0.05515112,0.01654534,0.00606662,0.0198544,0.02757556,0.00882418,0.2361548,0.20192499,0.18854709,1,1,0
0.02649157,0.01935922,0.03702027,0.02139704,0.02886902,0.02241594,0.01324579,0.02751048,0.03498246,0.02717084,0.04279408,0.02037813,0.01358542,0.02309522,0.03260501,0.02037813,0.21814495,0.18899369,0.18156274,1,1,0
0.03039185,0.02058803,0.03202582,0.02091482,0.02843108,0.01960764,0.01241817,0.02973826,0.03365979,0.02548994,0.0441172,0.02026123,0.01143779,0.02450955,0.03496697,0.02483635,0.21725588,0.18968394,0.17966568,1,1,0
0.0302084,0.01915655,0.0305768,0.01989334,0.02689284,0.01989334,0.01399901,0.02873482,0.03168198,0.02726124,0.045681,0.01952494,0.01105185,0.02320889,0.03389235,0.02357729,0.22187139,0.19113652,0.18175745,1,1,0
0.02438688,0.01875914,0.03282849,0.0173522,0.02860768,0.02063505,0.0173522,0.02344892,0.03282849,0.02907666,0.05252558,0.01829016,0.00703468,0.02204199,0.03001462,0.01219344,0.22818564,0.19844003,0.18599815,1,1,0
0.03019447,0.02139766,0.03162098,0.02234866,0.03066998,0.03518726,0.01212534,0.03304749,0.03162098,0.02567719,0.02876796,0.01878239,0.01307635,0.02900571,0.03233424,0.02948122,0.21607227,0.18193496,0.17665489,1,1,0
0.02137703,0.01269261,0.02872538,0.01336064,0.02204506,0.0187049,0.02404916,0.0187049,0.02672129,0.03473767,0.06145896,0.01603277,0.00601229,0.01736884,0.02471719,0.00734835,0.24455342,0.20588916,0.19550037,1,1,0
0.03483036,0.01901099,0.03316516,0.02692067,0.02941847,0.02497795,0.01040748,0.02692067,0.0305286,0.02442288,0.03025107,0.02345152,0.01928852,0.02331275,0.03469159,0.03344269,0.21729502,0.17886604,0.17879758,1,1,0
0.03782167,0.01974625,0.03417621,0.02931559,0.0317459,0.02323982,0.00713903,0.0291637,0.03083453,0.02308793,0.02825233,0.02445497,0.02065762,0.02521445,0.0370622,0.0370622,0.21019604,0.1778399,0.17298968,1,1,0
0.03450445,0.01918394,0.03437123,0.02611147,0.03064102,0.02704403,0.0103913,0.02717725,0.03037457,0.0250457,0.03090746,0.02251449,0.01865105,0.02397993,0.03317223,0.03250612,0.2149053,0.18289562,0.17562285,1,1,0
0.02751657,0.01880299,0.03531294,0.01891765,0.03038288,0.03233198,0.01272642,0.02843379,0.03049754,0.03095615,0.03519828,0.01834438,0.01215315,0.02178395,0.03175871,0.02453561,0.21886852,0.19187638,0.1796021,1,1,0
0.02756497,0.01883606,0.03514533,0.01895091,0.03032146,0.03238884,0.0127488,0.0284838,0.03043632,0.03089573,0.03514533,0.01837664,0.01217453,0.02182227,0.03181457,0.02457876,0.21888331,0.19188799,0.17954439,1,1,0
0.02768687,0.01896845,0.03452022,0.01896845,0.02992538,0.03239953,0.01295981,0.02874722,0.03027883,0.03051446,0.03487367,0.01849718,0.01225291,0.02214949,0.03181044,0.02474146,0.21871506,0.19158243,0.18040814,1,1,0
0.02788326,0.01903335,0.03430853,0.01891212,0.03018666,0.03224759,0.01272931,0.02909557,0.02970173,0.03103528,0.03503592,0.01830596,0.01236562,0.02194291,0.03200513,0.02424631,0.21904986,0.19255528,0.17935962,1,1,0
0.02113685,0.01382025,0.02926641,0.01300729,0.02194981,0.0276405,0.01951094,0.0349571,0.02520163,0.03739597,0.03089232,0.01951094,0.00975547,0.02520163,0.03251823,0.01788503,0.23913038,0.21014211,0.17107711,1,1,0
0.05003666,0.02501833,0.03672904,0.03140599,0.03113984,0.02847831,0.00452459,0.03007523,0.03859211,0.01729991,0.02555064,0.02262296,0.02342142,0.02342142,0.03726134,0.03433367,0.19682656,0.17711686,0.16614514,1,1,0
0.02952787,0.02254278,0.03153873,0.02317779,0.03005704,0.03217374,0.01217099,0.03270291,0.02952787,0.02370696,0.02582366,0.02286029,0.01778022,0.02868119,0.03227957,0.02973954,0.21769514,0.18382975,0.17418394,1,1,0
0.02997422,0.02256241,0.03139118,0.0231074,0.02953823,0.03160918,0.01231668,0.03248116,0.02942924,0.0232164,0.02572333,0.0232164,0.01820253,0.02855726,0.03204517,0.03019222,0.21806386,0.18338342,0.17498973,1,1,0
0.0272474,0.02173492,0.03701237,0.01905743,0.0281924,0.0289799,0.01086746,0.03197239,0.03464988,0.02362492,0.03370488,0.02346742,0.01496245,0.02567241,0.03370488,0.02519991,0.21693185,0.18066352,0.18235363,1,1,0
0.0272134,0.0217078,0.03712349,0.01903365,0.02815722,0.02894374,0.0108539,0.03193249,0.03460664,0.02359544,0.03366282,0.02359544,0.01510108,0.02564038,0.03366282,0.02516847,0.21699191,0.18069217,0.18231713,1,1,0
0.05325712,0.02130285,0.03960998,0.02329999,0.03062284,0.02096999,0.00565857,0.0286257,0.03162141,0.02329999,0.02463142,0.0262957,0.02230142,0.02030428,0.03594856,0.04160712,0.20700016,0.17596162,0.16768128,1,1,0
0.04050539,0.01912336,0.03312708,0.02499589,0.02665225,0.02258665,0.01325083,0.02544762,0.03433171,0.02258665,0.02936264,0.02138203,0.01641296,0.02364069,0.03192246,0.0411077,0.21810764,0.1818135,0.17364292,1,1,0
0.04428857,0.02058019,0.03226974,0.02798906,0.02782442,0.02090947,0.00921992,0.02947083,0.034904,0.01926306,0.02716585,0.02370838,0.01827521,0.02667192,0.03622113,0.04527642,0.2077375,0.17805049,0.17017386,1,1,0
0.01356195,0.02853906,0.02346807,0.00931647,0.03337419,0.04693614,0.01851501,0.03231282,0.0224067,0.03585072,0.03254868,0.01474125,0.00566064,0.01981224,0.03089766,0.0094344,0.23576337,0.19951327,0.18734734,1,1,0
0.03966928,0.02608177,0.02920533,0.0229582,0.03326597,0.0287368,0.00765273,0.03607718,0.02530088,0.0237391,0.02545706,0.02202113,0.01983464,0.02717502,0.03404686,0.03217272,0.20969984,0.18129103,0.17561446,1,1,0
0.04072679,0.02036339,0.03633813,0.03194946,0.02931627,0.01492145,0.0075485,0.02404987,0.03300274,0.01860793,0.02949181,0.02668307,0.02633198,0.02194331,0.03440712,0.04107788,0.20941989,0.17972374,0.17409667,1,1,0
0.051768,0.02580854,0.03335489,0.03078913,0.03124191,0.02263907,0.00965934,0.02490297,0.03531694,0.01931867,0.02309185,0.02052609,0.02354463,0.02067701,0.03199655,0.03712807,0.20957523,0.17868301,0.1699781,1,1,0
0.03747047,0.02402815,0.03478201,0.0260445,0.02772479,0.02033151,0.00672116,0.03427792,0.02957311,0.0196594,0.02503632,0.0260445,0.02772479,0.0248683,0.03377383,0.04536784,0.20761321,0.17754771,0.1714105,1,1,0
0.04347866,0.0213028,0.0306446,0.02776348,0.0267158,0.02243778,0.00907988,0.03029537,0.02846193,0.02077896,0.02558082,0.02453314,0.02453314,0.0240093,0.03404955,0.04190714,0.21267309,0.17836047,0.17339408,1,1,0
0.01854193,0.02410451,0.03198483,0.01390645,0.03337547,0.03430257,0.01297935,0.0394016,0.02966709,0.03801096,0.03522967,0.0134429,0.00695322,0.02410451,0.03615676,0.01019806,0.22712664,0.20403534,0.16647814,1,1,0
0.041777,0.01982276,0.02898812,0.02685664,0.02877497,0.0213148,0.01001795,0.02728294,0.02557776,0.02195424,0.02813553,0.02557776,0.02152794,0.02429887,0.03389053,0.04646626,0.21197083,0.1858916,0.16987351,1,1,0
0.03611326,0.01827683,0.02796576,0.02928698,0.02488292,0.02268089,0.01233136,0.02642434,0.02994758,0.02268089,0.02180008,0.02290109,0.02069907,0.02268089,0.03523245,0.05615172,0.2132041,0.18244706,0.17429272,1,1,0
0.04311467,0.01541405,0.03373221,0.02792401,0.02501991,0.0225626,0.00915908,0.02971115,0.03038132,0.02300939,0.02434974,0.02747723,0.02189243,0.02524331,0.03797666,0.03775326,0.21256182,0.17871582,0.17400135,1,1,0
0.04167831,0.01653162,0.03492595,0.02747508,0.02584521,0.02258545,0.00838223,0.03026916,0.03213188,0.02374965,0.02584521,0.02654373,0.02118841,0.02421533,0.03888423,0.03725435,0.21127013,0.18168911,0.16953497,1,1,0
0.04515921,0.01666302,0.0350165,0.02825469,0.02608125,0.02245886,0.00772778,0.02994514,0.03260157,0.02270035,0.02487379,0.02656424,0.02149289,0.0243908,0.03888039,0.03936337,0.20875017,0.17960079,0.16947519,1,1,0
0.04235842,0.01708777,0.03513823,0.02719603,0.02599267,0.02382661,0.00818288,0.03128747,0.03249083,0.02358594,0.0247893,0.02599267,0.02117921,0.02454863,0.03874833,0.03802631,0.21082038,0.17933731,0.16941102,1,1,0
0.04132375,0.01619118,0.03479894,0.02706585,0.02561589,0.021991,0.00869974,0.03020742,0.03165737,0.02464925,0.02513257,0.02706585,0.02102436,0.02368261,0.03963213,0.03673222,0.21325817,0.18172223,0.16954948,1,1,0
0.04265132,0.0169091,0.03432296,0.02675172,0.02498509,0.02397559,0.00858074,0.03154684,0.03230396,0.02372322,0.02448034,0.02599459,0.0209471,0.02422797,0.03911808,0.03861333,0.2112881,0.17915282,0.17042713,1,1,0
0.04194025,0.01686486,0.03372972,0.02662873,0.0255192,0.02330014,0.00909815,0.03062304,0.03106685,0.02507539,0.02618492,0.02507539,0.02085917,0.02330014,0.03816784,0.03594878,0.21332326,0.18336522,0.16992897,1,1,0
0.02695577,0.02206779,0.03745054,0.0184018,0.03529408,0.03924759,0.00912902,0.03155622,0.03047799,0.0276027,0.03198751,0.02192402,0.01214806,0.02630883,0.03342515,0.02264284,0.21274243,0.18375185,0.17688582,1,1,0
0.02730627,0.02224955,0.03770865,0.01827642,0.03583045,0.03944239,0.00866866,0.0316406,0.03026806,0.02745074,0.03250746,0.0219606,0.01213612,0.0264394,0.03330209,0.02297194,0.21090288,0.18432533,0.17661242,1,1,0
0.02718582,0.02207021,0.03756321,0.01827004,0.03551696,0.03909789,0.00876962,0.03164372,0.03032827,0.02762431,0.03252068,0.02192405,0.01205823,0.02623578,0.0335438,0.02309333,0.2110958,0.1847542,0.17670406,1,1,0
0.02145994,0.01990487,0.02923528,0.01897183,0.02457008,0.03483353,0.01555068,0.03234542,0.03327846,0.02705818,0.0320344,0.02114893,0.01057446,0.02550312,0.03638859,0.03110136,0.22320359,0.19666463,0.16617265,1,1,0
0.02618316,0.02045559,0.03170617,0.0190237,0.02761505,0.02495582,0.00940957,0.03375173,0.0241376,0.02556949,0.0278196,0.02966061,0.01963737,0.02475127,0.0380474,0.03375173,0.21973348,0.18489322,0.17889746,1,1,0
0.03183301,0.02994568,0.03309123,0.01560195,0.04303119,0.03309123,0.01409208,0.02818417,0.02478697,0.03183301,0.02038319,0.01786675,0.01094653,0.02352875,0.02717759,0.01824422,0.23230068,0.18279117,0.1812706,1,1,0
0.03074387,0.02920667,0.03343396,0.01550003,0.04329761,0.03356206,0.01396284,0.02869428,0.0242108,0.03215296,0.02011161,0.01831822,0.01063225,0.02459509,0.02728518,0.01844632,0.23166997,0.18312296,0.18105332,1,1,0
0.02949587,0.02990744,0.0319653,0.01563967,0.04390084,0.03388596,0.01440496,0.02880992,0.02345951,0.03265125,0.01989257,0.01756033,0.01015207,0.02455703,0.02730083,0.01879505,0.2330786,0.18379844,0.18074437,1,1,0
0.02388586,0.02085273,0.03374351,0.01516562,0.02274844,0.0280564,0.01819875,0.02578156,0.03488093,0.02919383,0.0382932,0.01706133,0.01251164,0.01668219,0.02881468,0.01933617,0.22623227,0.19258951,0.19597139,1,1,0
0.03484729,0.02090837,0.02719788,0.02685791,0.02634795,0.02940771,0.01223905,0.02906774,0.02362816,0.02277823,0.02362816,0.02515804,0.02515804,0.02396813,0.03195751,0.03875698,0.22290217,0.18350837,0.17168233,1,1,0
0.04650881,0.02855804,0.03692147,0.03671748,0.03957329,0.02080657,0.00163189,0.03080189,0.03324972,0.01570692,0.02243846,0.02468231,0.02957797,0.0277421,0.03508559,0.03467762,0.20138284,0.16596648,0.16797054,1,1,0
0.01212563,0.01846656,0.02536371,0.01323808,0.02591993,0.03693312,0.01323808,0.04472022,0.02013522,0.03493072,0.03481948,0.02002398,0.01112443,0.03048095,0.0363769,0.0225826,0.22500082,0.19539988,0.17911968,1,1,0
0.01243627,0.01820217,0.02543782,0.01345378,0.02577699,0.03685658,0.01345378,0.04420528,0.02046331,0.03493461,0.03482155,0.02001109,0.01096653,0.03029927,0.03640435,0.02227223,0.22511858,0.19553063,0.17935519,1,1,0
0.01268365,0.01841478,0.02593102,0.01381109,0.02555521,0.03692351,0.01371713,0.04227883,0.02066965,0.03231982,0.03401097,0.02198499,0.01202598,0.03072262,0.03532631,0.02433382,0.22393189,0.1960957,0.17926302,1,1,0
0.04442396,0.02632531,0.04072196,0.03002731,0.0398993,0.01974398,0.00740399,0.02920464,0.0374313,0.02426864,0.02385731,0.01521932,0.01974398,0.02550264,0.02920464,0.02838197,0.20774124,0.1729164,0.1779821,1,1,0
0.04817428,0.02579027,0.03892871,0.0326028,0.03941532,0.01849114,0.00681252,0.03065636,0.03746889,0.02141079,0.02481705,0.01459827,0.02043757,0.02919653,0.02822332,0.03114297,0.20147216,0.17176407,0.17859697,1,1,0
0.04074557,0.02467163,0.03738125,0.02953119,0.03738125,0.01906444,0.00785006,0.03102644,0.035886,0.02429782,0.02654069,0.01682156,0.01831681,0.0269145,0.03214788,0.02840975,0.20802839,0.17593761,0.17904714,1,1,0
